;genero;idoso;parceiro;dependentes;tempoDeServico;ServicoTelefone;MultiLinhas;ServicoInternet;ServicoSegurancaCyber;ServicoBackup;SeguroDispositivos;ServicoSuporteTecnico;StreamingTV;StreamingFilmes;Contrato;BillingDigital;MetodoPagamento;FaturaMensal;FaturaTotal;NumTickets;NumTicketsTecnico;Churn
611;Feminino;0.0;Sim;Sim;9.0;Sim;Não;DSL;Sim;Sim;Sim;Sim;Não;Não;Mensal;Não;Cheque por Carta;65.0;663.05;2.0;0.0;1
4396;;1.0;;Não;1.0;Não;;DSL;Não;Não;;Não;Não;Não;Mensal;Sim;Cheque Eletrônico;25.1;25.1;;0.0;
5078;Feminino;0.0;Sim;;67.0;Sim;Sim;Fibra óptica;Sim;Não;Sim;Sim;Não;Sim;1 Ano;Sim;Transferência Bancária (Automática);100.25;6689;5.0;0.0;0
965;Masculino;1.0;Não;Não;8.0;Sim;Não;Fibra óptica;Sim;Não;Não;Sim;Sim;Sim;Mensal;Não;Cartão de Crédito (Automático);100.3;832.35;0.0;1.0;1
519;Masculino;0.0;Não;Não;;Sim;Não;Não;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Mensal;Não;Cartão de Crédito (Automático);20.05;265.45;0.0;0.0;0
2264;Masculino;0.0;Não;Não;70.0;Sim;Sim;Fibra óptica;;Sim;Sim;Sim;Sim;Sim;2 Anos;Sim;Transferência Bancária (Automática);114.95;7711.25;0.0;0.0;
1789;Masculino;0.0;Sim;Não;54.0;Não;Sem serviço de telefone;DSL;Não;Sim;Não;Não;Não;Não;Mensal;Não;Cheque Eletrônico;30.4;1621.35;0.0;;0
2650;Feminino;0.0;Não;Não;15.0;Sim;Sim;Fibra óptica;Sim;Não;Sim;Não;Não;Não;Mensal;Sim;Cartão de Crédito (Automático);84.35;1302.65;4.0;0.0;0
3167;Feminino;0.0;Sim;Não;64.0;Sim;Não;DSL;Sim;Sim;Sim;Sim;Não;Sim;2 Anos;Sim;Cheque por Carta;74.35;4759.55;0.0;0.0;0
7030;Feminino;;Não;;2.0;Sim;Não;Não;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Mensal;Sim;Cheque por Carta;20.05;39.25;0.0;0.0;0
84;Feminino;0.0;Sim;Não;49.0;Sim;Não;Não;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;2 Anos;Sim;Transferência Bancária (Automática);;973.35;0.0;0.0;0
3491;Masculino;0.0;Sim;Não;44.0;Sim;Não;DSL;Não;Sim;Sim;Sim;Sim;Não;1 Ano;Sim;;70.95;3250.45;3.0;0.0;0
5426;Masculino;0.0;Sim;Não;51.0;Sim;Sim;DSL;Não;Não;Não;Sim;Sim;Sim;2 Anos;Sim;Transferência Bancária (Automática);75.2;3901.25;0.0;0.0;0
1432;Masculino;0.0;Não;Não;35.0;Sim;Não;Não;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;;Sem serviço de internet;Mensal;Não;Transferência Bancária (Automática);20.75;739.9;0.0;0.0;0
5125;Feminino;0.0;Sim;;11.0;Sim;Sim;Fibra óptica;Não;Não;Não;Não;Sim;Sim;Mensal;Sim;Cheque Eletrônico;94.0;1078.9;0.0;1.0;1
5648;Feminino;1.0;Sim;Sim;28.0;Não;Sem serviço de telefone;DSL;Não;Sim;Não;Não;Não;Sim;1 Ano;Sim;Cheque Eletrônico;39.1;1096.6;4.0;0.0;0
6852;Masculino;0.0;Sim;Sim;44.0;Sim;Não;DSL;Não;Sim;;Sim;;Não;Mensal;Sim;Cheque por Carta;61.9;2924.05;0.0;0.0;0
3154;Feminino;1.0;Não;Não;;Sim;Não;Fibra óptica;Não;Sim;Não;Não;Não;Não;Mensal;Não;Cheque Eletrônico;72.75;317.75;0.0;0.0;0
2495;Feminino;0.0;;Não;38.0;Sim;Não;Não;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;1 Ano;;Cartão de Crédito (Automático);20.25;814.75;0.0;0.0;0
2967;Masculino;0.0;Sim;Não;59.0;Sim;Sim;Fibra óptica;Sim;Sim;Sim;;Sim;Sim;2 Anos;Não;Cheque Eletrônico;113.75;6561.25;0.0;0.0;0
6648;Feminino;0.0;Sim;Sim;20.0;Sim;Não;Não;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Mensal;Não;Cheque por Carta;20.05;406.05;0.0;0.0;0
5709;Feminino;0.0;Não;Não;12.0;Sim;Não;Não;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;1 Ano;Não;Cheque por Carta;19.3;228.75;1.0;0.0;0
424;Feminino;0.0;;Não;10.0;Não;Sem serviço de telefone;DSL;Sim;Sim;Sim;Não;Não;Não;Mensal;Não;Transferência Bancária (Automática);40.7;449.3;;0.0;0
6744;Masculino;0.0;Não;Não;68.0;Sim;Sim;Fibra óptica;Sim;Sim;Sim;Não;Sim;Não;1 Ano;Não;;101.35;7110.75;;0.0;0
4903;Feminino;0.0;Não;Não;5.0;Sim;Sim;Fibra óptica;Não;Sim;Não;Não;Sim;Não;Mensal;Sim;Cheque Eletrônico;90.8;455.5;0.0;0.0;1
3591;Feminino;0.0;Não;Não;2.0;Sim;Não;;Sim;Sim;Não;Sim;Não;Não;Mensal;Sim;Cheque Eletrônico;86.25;181.65;0.0;0.0;1
5783;Feminino;1.0;Não;Não;1.0;Sim;Não;Fibra óptica;Não;Não;Não;Não;Sim;Sim;Mensal;Sim;Cheque Eletrônico;89.3;89.3;;0.0;1
4960;Masculino;1.0;Não;Não;50.0;Sim;Sim;;Não;Não;Não;Não;Sim;Sim;Mensal;Sim;Cheque Eletrônico;95.7;4816.7;3.0;3.0;1
861;Masculino;0.0;Sim;Sim;64.0;Sim;Sim;Fibra óptica;Sim;Não;Sim;Não;Não;Sim;2 Anos;Não;Transferência Bancária (Automática);93.4;5822.3;0.0;0.0;0
2299;Feminino;0.0;Não;Não;48.0;Sim;Não;DSL;Sim;Sim;Não;Não;Não;Não;2 Anos;Não;Cartão de Crédito (Automático);55.5;2627.35;0.0;0.0;0
662;Masculino;0.0;Não;Não;1.0;Sim;Não;Não;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;;Mensal;Não;Cheque por Carta;20.05;20.05;0.0;0.0;0
1999;Masculino;0.0;Não;Não;23.0;Sim;Sim;Fibra óptica;;Não;Não;Não;Não;Não;Mensal;Sim;Cheque Eletrônico;74.95;1710.45;0.0;0.0;1
2171;;0.0;Não;Não;2.0;Sim;Não;DSL;Não;Não;Sim;Não;Não;Sim;Mensal;Não;Cheque Eletrônico;60.85;111.4;0.0;0.0;
6443;Feminino;0.0;;Não;9.0;Sim;Não;Não;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Mensal;Não;Transferência Bancária (Automática);19.5;150.35;0.0;0.0;0
1612;Masculino;0.0;Sim;Sim;67.0;Sim;Sim;Fibra óptica;Não;Sim;Sim;Não;Não;Não;1 Ano;Não;Cheque Eletrônico;87.4;5918.8;4.0;6.0;1
173;Feminino;0.0;Sim;Não;53.0;Sim;Não;Fibra óptica;Não;Não;Sim;Não;Sim;Sim;1 Ano;Sim;Transferência Bancária (Automática);94.85;5000.2;0.0;5.0;1
4278;Feminino;0.0;;Não;48.0;Sim;Não;Fibra óptica;Não;Sim;Sim;Não;Sim;Sim;1 Ano;Sim;Cheque Eletrônico;97.05;;0.0;0.0;0
2486;Feminino;0.0;Sim;Sim;28.0;Sim;Sim;Fibra óptica;Não;Não;Não;Sim;Não;;1 Ano;;Cheque Eletrônico;90.45;2509.25;2.0;;0
4918;Masculino;0.0;Sim;Sim;51.0;Sim;Não;Não;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;2 Anos;Não;Cartão de Crédito (Automático);19.55;1086.75;0.0;0.0;0
2561;Feminino;0.0;Sim;Sim;71.0;Sim;Sim;Fibra óptica;Sim;Sim;Sim;Não;Sim;Não;2 Anos;Sim;Cartão de Crédito (Automático);99.0;7061.65;0.0;0.0;0
1016;Masculino;0.0;Sim;Não;71.0;Sim;Sim;DSL;Sim;;Sim;Sim;Não;Sim;2 Anos;Sim;Cheque por Carta;80.1;5585.4;0.0;0.0;0
2837;Feminino;0.0;Não;Não;1.0;Sim;Não;Não;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Mensal;Não;Cheque por Carta;20.5;20.5;0.0;0.0;1
5646;Masculino;0.0;Não;Sim;1.0;Sim;Não;Não;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Mensal;Não;Cheque por Carta;19.25;19.25;0.0;0.0;1
6673;Feminino;1.0;Não;Não;2.0;Sim;Não;DSL;Não;Não;Não;;Não;Não;Mensal;Não;Cheque Eletrônico;43.95;85.1;0.0;0.0;0
6809;Masculino;1.0;Sim;Não;4.0;Sim;;Fibra óptica;Não;Não;Não;Não;Não;Não;Mensal;Não;Cheque Eletrônico;74.95;308.7;0.0;0.0;1
765;Feminino;;;Não;11.0;Não;Sem serviço de telefone;DSL;Não;Não;Não;Não;Sim;Não;Mensal;Sim;Cheque por Carta;35.8;;0.0;0.0;0
75;Feminino;1.0;Não;Não;56.0;Sim;Sim;Fibra óptica;Sim;Sim;Sim;Não;Sim;Sim;;Não;Cheque Eletrônico;110.5;6139.5;0.0;0.0;0
373;Feminino;0.0;Sim;Sim;56.0;Sim;Sim;Fibra óptica;Não;Sim;Sim;Sim;Não;Sim;1 Ano;Sim;Cartão de Crédito (Automático);172.0;5608.4;0.0;0.0;0
3779;Masculino;1.0;Sim;Sim;66.0;Sim;Sim;DSL;Sim;Sim;Sim;Sim;Sim;Não;2 Anos;Não;Cartão de Crédito (Automático);79.4;5154.6;0.0;7.0;1
5568;Feminino;0.0;Sim;Não;44.0;Sim;Sim;Fibra óptica;Sim;Sim;Sim;Sim;Não;Não;Mensal;Sim;Cartão de Crédito (Automático);95.1;4060.55;0.0;0.0;
3919;Feminino;0.0;Não;Não;-7.0;Sim;Sim;Fibra óptica;Não;Não;Não;Não;Sim;Sim;Mensal;Sim;Transferência Bancária (Automática);93.55;536.4;0.0;2.0;1
6080;Masculino;0.0;Não;Não;1.0;Não;Sem serviço de telefone;DSL;Sim;Não;Não;Não;Não;Não;Mensal;Não;Cheque por Carta;29.7;29.7;0.0;0.0;
6961;Feminino;0.0;Sim;Não;24.0;Sim;Sim;Fibra óptica;Não;Não;Não;Não;Não;Não;Mensal;Sim;Cartão de Crédito (Automático);107.0;1747.85;0.0;0.0;1
4262;Masculino;1.0;Não;Não;2.0;Sim;Não;DSL;Sim;Não;Sim;Não;Sim;Não;Mensal;Não;Transferência Bancária (Automática);66.4;94.55;0.0;0.0;1
4608;Masculino;0.0;Não;Não;55.0;Sim;Sim;DSL;Não;Não;Sim;Não;Sim;Sim;2 Anos;Sim;Transferência Bancária (Automática);77.8;4323.35;4.0;0.0;0
1939;Masculino;0.0;Não;Sim;1.0;Sim;Não;Não;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Mensal;Sim;Cheque por Carta;21.05;21.05;0.0;0.0;0
3799;Feminino;0.0;Não;Não;31.0;Sim;Sim;DSL;Sim;Não;Sim;Sim;Não;Não;Mensal;Não;Cartão de Crédito (Automático);65.25;1994.3;0.0;3.0;1
4096;Feminino;0.0;Não;Não;20.0;Sim;Não;Fibra óptica;Sim;Não;Sim;Não;Sim;Não;Mensal;Sim;Transferência Bancária (Automática);89.4;1871.15;0.0;0.0;0
4496;Feminino;0.0;Sim;Sim;72.0;Sim;Sim;DSL;Sim;Sim;Sim;Sim;Sim;Sim;2 Anos;Não;Cartão de Crédito (Automático);89.75;6595.9;0.0;0.0;0
1606;Masculino;1.0;Sim;Sim;72.0;Sim;Não;;Sim;Não;Sim;Sim;Sim;Sim;2 Anos;Sim;Cartão de Crédito (Automático);104.1;7447.7;0.0;0.0;0
1745;Feminino;0.0;Sim;Sim;56.0;Sim;Não;Não;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;2 Anos;Sim;;19.8;1119.9;;0.0;0
3304;Masculino;1.0;Sim;Não;69.0;Sim;;Fibra óptica;Não;Sim;Sim;;Sim;Sim;2 Anos;Sim;Cheque Eletrônico;109.95;7634.25;0.0;0.0;0
6606;Feminino;0.0;Sim;Não;38.0;Sim;Sim;Fibra óptica;Não;Não;Sim;Sim;Sim;;Mensal;Sim;Cheque Eletrônico;105.0;4026.4;0.0;3.0;1
5224;Feminino;1.0;Não;Não;45.0;Sim;Sim;Fibra óptica;Não;Não;Sim;Não;Sim;Sim;1 Ano;Sim;Transferência Bancária (Automática);100.15;;0.0;0.0;0
5113;Feminino;0.0;Sim;Sim;71.0;Sim;Sim;Fibra óptica;Sim;Sim;Sim;Sim;Sim;Sim;2 Anos;Não;Cartão de Crédito (Automático);113.65;8166.8;0.0;0.0;0
1060;Masculino;0.0;Sim;Sim;26.0;Sim;Não;Não;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;1 Ano;Sim;Transferência Bancária (Automática);20.05;505.9;0.0;0.0;0
1476;Masculino;0.0;Não;Não;2.0;Sim;Não;Não;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Mensal;Não;Cheque por Carta;20.25;36.8;0.0;0.0;0
2648;Masculino;0.0;Não;Não;35.0;Sim;Sim;DSL;Sim;Não;Sim;Não;Não;Não;Mensal;Sim;Cheque Eletrônico;59.6;2094.9;;0.0;0
3783;Feminino;0.0;Sim;Não;66.0;Sim;Sim;;Não;Sim;Sim;Não;Sim;Sim;Mensal;Sim;Cheque Eletrônico;105.2;6936.85;0.0;0.0;0
6912;Masculino;;Não;Não;9.0;Sim;Sim;Fibra óptica;Não;Não;Não;Não;Sim;Não;Mensal;Sim;Cheque Eletrônico;85.5;791.7;0.0;0.0;0
6112;Feminino;1.0;Sim;Sim;66.0;Sim;Sim;Fibra óptica;Não;Sim;Sim;Não;Sim;Sim;1 Ano;Sim;Cheque Eletrônico;104.9;6891.45;0.0;0.0;0
5424;Masculino;1.0;Sim;Não;65.0;Sim;Sim;Fibra óptica;Sim;Sim;Não;Não;Sim;Não;2 Anos;Sim;;92.7;5968.4;0.0;0.0;0
1077;Feminino;0.0;Não;Não;61.0;Sim;Sim;;Sim;Sim;Sim;Sim;Sim;Sim;Mensal;Sim;Transferência Bancária (Automática);114.5;4527.45;0.0;4.0;1
5607;Feminino;1.0;Não;Não;40.0;Não;Sem serviço de telefone;DSL;Sim;Sim;Não;Não;Sim;Sim;Mensal;Sim;Cheque Eletrônico;55.8;2109.35;;4.0;1
4976;Masculino;0.0;Sim;Sim;66.0;Não;Sem serviço de telefone;DSL;Não;Sim;Sim;Não;;Sim;2 Anos;;Cartão de Crédito (Automático);56.75;3708.4;0.0;0.0;0
1682;Masculino;0.0;Sim;Não;;Sim;Sim;DSL;Sim;Sim;Sim;Não;Sim;Sim;2 Anos;Sim;;85.25;6083.1;0.0;0.0;0
1354;Feminino;0.0;Não;Não;18.0;Sim;Sim;Fibra óptica;Não;Não;;Sim;Sim;Não;Mensal;Sim;;88.35;1639.3;0.0;0.0;1
4202;Masculino;0.0;Sim;Não;10.0;Sim;Não;Não;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;1 Ano;Não;Transferência Bancária (Automática);19.6;189.45;0.0;0.0;0
3003;Masculino;0.0;Não;Sim;27.0;Sim;Sim;Fibra óptica;Não;Não;Não;;Não;Não;Mensal;Sim;Cheque Eletrônico;79.5;2180.55;0.0;1.0;1
5022;Masculino;0.0;Sim;Sim;71.0;Sim;Não;Fibra óptica;;Sim;Sim;Sim;Sim;Sim;2 Anos;Não;Cartão de Crédito (Automático);109.3;7782.85;;0.0;0
1746;Feminino;0.0;Não;Não;72.0;Sim;Sim;Fibra óptica;Sim;Sim;Sim;Sim;Sim;;2 Anos;Sim;Transferência Bancária (Automática);116.45;8013.55;0.0;0.0;0
281;Feminino;0.0;Não;Não;10.0;Sim;Não;DSL;Não;Sim;Não;Não;Não;Não;Mensal;Não;Cheque Eletrônico;51.2;;0.0;0.0;0
5603;Feminino;0.0;Não;Não;1.0;Sim;Não;DSL;Sim;;Não;Não;Não;Não;Mensal;Sim;Cartão de Crédito (Automático);48.6;48.6;0.0;0.0;1
614;Masculino;0.0;Não;Não;50.0;Sim;Sim;DSL;Não;Não;Sim;Sim;Não;Sim;2 Anos;Não;Transferência Bancária (Automática);69.5;3418.2;0.0;0.0;0
792;Feminino;0.0;Sim;Sim;8.0;Sim;Não;Não;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;2 Anos;Sim;Cheque por Carta;;146.6;0.0;0.0;0
5387;Masculino;0.0;Não;Não;4.0;Não;Sem serviço de telefone;DSL;Não;Não;Não;Sim;Não;Não;Mensal;Não;Cheque Eletrônico;30.5;118.4;0.0;0.0;0
6520;Masculino;0.0;Não;Não;;Sim;Não;Fibra óptica;Não;Não;Sim;Não;Não;Sim;Mensal;Sim;Cheque Eletrônico;-27.0;167.3;0.0;0.0;1
6070;Masculino;0.0;Sim;Sim;61.0;Sim;Sim;DSL;Não;Não;Sim;Sim;Sim;Sim;2 Anos;Sim;Transferência Bancária (Automática);81.0;4976.15;0.0;0.0;
3560;;0.0;Não;Não;7.0;Sim;Não;DSL;Não;Não;;Não;Não;Não;Mensal;Não;Cheque por Carta;43.9;278.4;0.0;0.0;0
590;Masculino;0.0;Sim;Não;72.0;Sim;Sim;Fibra óptica;Sim;Não;Sim;Sim;Sim;Sim;2 Anos;Sim;Cartão de Crédito (Automático);111.9;8071.05;0.0;0.0;0
5808;Masculino;0.0;Sim;Não;72.0;Sim;Sim;Fibra óptica;Não;Sim;Sim;Sim;Sim;Sim;;Sim;Cheque Eletrônico;;7719.5;0.0;0.0;0
2056;Masculino;0.0;Não;;51.0;Sim;Sim;Fibra óptica;Não;Sim;Não;Não;Não;Não;Mensal;Não;Transferência Bancária (Automática);81.0;4085.75;0.0;0.0;0
1344;Feminino;0.0;Sim;Não;28.0;Sim;Não;Não;Sem serviço de internet;Sem serviço de internet;;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Mensal;Não;Cheque por Carta;20.5;563.05;1.0;0.0;0
2365;Masculino;1.0;Não;Não;18.0;Sim;Sim;Fibra óptica;Não;Não;Sim;Sim;Sim;Não;Mensal;;Transferência Bancária (Automática);93.9;1743.9;0.0;;0
139;Feminino;1.0;Sim;Não;31.0;Sim;Não;Fibra óptica;Não;Não;Não;Não;Não;Não;;Sim;Cheque por Carta;70.45;70.45;0.0;0.0;1
2139;Feminino;0.0;Não;Não;7.0;Sim;;DSL;Não;Não;Não;Não;Sim;Sim;Mensal;Sim;Cheque Eletrônico;66.85;458.1;0.0;0.0;0
2185;Masculino;;Sim;Sim;24.0;Sim;Sim;DSL;Sim;Não;Não;Não;Não;Não;Mensal;Não;;54.75;1338.15;0.0;0.0;1
1804;Feminino;0.0;Sim;Sim;34.0;Sim;Não;Não;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Mensal;Não;Cheque por Carta;20.65;716.4;0.0;0.0;0
5108;Feminino;0.0;Não;Não;23.0;Sim;Não;DSL;Não;Não;Sim;Não;Não;Não;Mensal;Não;Cartão de Crédito (Automático);-87.0;1081.25;0.0;0.0;0
5971;Masculino;0.0;Sim;Sim;66.0;Sim;Não;Não;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;2 Anos;Não;Cartão de Crédito (Automático);20.0;1374.2;0.0;0.0;0
215;Feminino;0.0;Sim;;57.0;Não;Sem serviço de telefone;DSL;Sim;Sim;Sim;Não;Sim;Sim;Mensal;Sim;;58.75;3437.45;0.0;1.0;0
4995;Feminino;0.0;Não;Não;106.0;Sim;Sim;Fibra óptica;Não;Não;Não;Não;Não;Não;Mensal;Sim;Transferência Bancária (Automática);75.1;552.95;0.0;0.0;1
4434;Feminino;0.0;Sim;Não;25.0;Sim;Sim;Fibra óptica;Sim;Sim;Sim;Não;Não;Não;Mensal;Não;Cheque Eletrônico;90.7;1374.9;4.0;0.0;0
2427;Masculino;0.0;Não;Não;1.0;Não;Sem serviço de telefone;DSL;Não;Não;;Não;Não;Sim;Mensal;Não;Cheque Eletrônico;35.9;35.9;0.0;0.0;1
4002;Masculino;0.0;Sim;Sim;72.0;Sim;Sim;DSL;Sim;Sim;Sim;Sim;Sim;Não;2 Anos;Sim;Transferência Bancária (Automática);80.85;5727.45;0.0;3.0;0
2270;Feminino;1.0;Não;Não;3.0;Sim;Não;Fibra óptica;Não;Não;Sim;Não;Sim;Não;Mensal;Sim;Cheque Eletrônico;86.85;220.95;1.0;0.0;1
4302;Masculino;0.0;Não;Não;51.0;Sim;Não;Fibra óptica;Sim;Não;Não;Não;Sim;Não;1 Ano;Não;Cheque por Carta;;4267.15;0.0;0.0;0
6691;Feminino;0.0;Não;Não;39.0;Não;Sem serviço de telefone;DSL;Sim;Sim;Não;Sim;Não;Não;1 Ano;Não;Transferência Bancária (Automática);41.15;1700.9;0.0;0.0;0
4619;Masculino;0.0;Sim;Não;3.0;Sim;Sim;Fibra óptica;Não;Não;Não;Sim;Não;Não;Mensal;Sim;Transferência Bancária (Automática);79.65;251.75;0.0;0.0;1
5613;Feminino;0.0;Sim;Sim;72.0;Sim;Sim;DSL;Sim;Sim;;Sim;Não;Não;2 Anos;Sim;;70.45;5165.7;;0.0;0
312;Feminino;0.0;Não;Não;43.0;Sim;Sim;Fibra óptica;Sim;Sim;Sim;Sim;Sim;Sim;2 Anos;Não;Cartão de Crédito (Automático);115.05;;0.0;0.0;0
2629;Masculino;0.0;Não;Não;2.0;Sim;Não;Fibra óptica;Não;Não;Não;Não;Não;Não;Mensal;Não;Cartão de Crédito (Automático);70.7;140.7;0.0;0.0;1
6645;Feminino;0.0;Não;Não;105.0;Sim;Não;Não;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Mensal;Não;;-120.0;39.8;0.0;0.0;0
2532;Feminino;1.0;Não;Não;41.0;Sim;Não;Fibra óptica;Não;Não;Sim;Sim;Sim;Sim;1 Ano;Sim;Transferência Bancária (Automática);165.0;;0.0;0.0;0
5373;Masculino;0.0;Sim;Não;71.0;Sim;Não;Fibra óptica;Não;Sim;Sim;Sim;Sim;Sim;2 Anos;Sim;Cheque Eletrônico;105.25;7291.75;0.0;0.0;0
4713;Masculino;0.0;Sim;Sim;58.0;Sim;Sim;Fibra óptica;Não;Não;Sim;Sim;Sim;Sim;1 Ano;Sim;Transferência Bancária (Automática);105.05;6004.85;0.0;0.0;0
4255;Masculino;;Sim;Não;13.0;Sim;Sim;DSL;Não;Não;Sim;Não;Sim;Sim;1 Ano;Sim;Cheque por Carta;75.3;989.45;0.0;1.0;1
5562;Feminino;1.0;Sim;Não;56.0;Sim;Sim;Fibra óptica;Não;Não;Não;Sim;;Não;Mensal;Sim;Transferência Bancária (Automática);76.85;4275.75;0.0;0.0;0
5517;Masculino;1.0;Sim;Sim;71.0;Sim;Não;Fibra óptica;Sim;Sim;Sim;Não;Não;Não;1 Ano;Sim;Transferência Bancária (Automática);86.7;6179.35;0.0;0.0;0
1929;Masculino;0.0;Sim;;1.0;Sim;Não;Fibra óptica;Não;Não;Não;Não;Não;Sim;Mensal;Sim;Cheque Eletrônico;81.05;81.05;0.0;0.0;0
1719;Masculino;0.0;Não;Não;3.0;Sim;Não;Fibra óptica;Não;Sim;Sim;;Sim;Sim;Mensal;Sim;Cheque Eletrônico;107.95;318.6;4.0;0.0;
5017;Feminino;0.0;Sim;Não;41.0;Não;Sem serviço de telefone;;Não;;Não;Sim;Não;Não;1 Ano;Não;Cheque por Carta;35.45;1391.65;0.0;0.0;0
1307;Feminino;0.0;Não;;36.0;Sim;Não;DSL;Sim;Sim;Sim;;Não;Sim;1 Ano;Sim;Cheque por Carta;75.55;2680.15;0.0;0.0;0
6588;Feminino;0.0;Sim;Sim;;Sim;Sim;Não;;;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;;Não;Cheque por Carta;23.85;625.65;4.0;0.0;0
3568;Feminino;0.0;Não;Não;21.0;Sim;Não;Fibra óptica;Não;Sim;Não;Sim;Sim;Sim;Mensal;Sim;Transferência Bancária (Automática);99.15;;0.0;0.0;0
3214;Masculino;1.0;Não;Não;51.0;Sim;Sim;;Não;Sim;Não;Não;Não;Não;1 Ano;Sim;Transferência Bancária (Automática);79.6;3974.7;;0.0;0
1683;Masculino;0.0;Sim;Sim;23.0;Sim;Não;Não;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;;Sem serviço de internet;2 Anos;Não;Cartão de Crédito (Automático);;426.65;0.0;0.0;0
907;Masculino;0.0;Não;Não;19.0;Sim;Não;DSL;Não;Sim;Não;Sim;;Sim;1 Ano;Sim;Transferência Bancária (Automática);65.35;1231.85;3.0;0.0;0
4567;Masculino;0.0;Não;;34.0;Sim;Sim;Fibra óptica;Não;Sim;Não;Sim;Sim;Sim;Mensal;Sim;Cheque Eletrônico;105.35;3540.65;1.0;0.0;
239;Masculino;0.0;Não;Não;16.0;Sim;Não;Não;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;2 Anos;Não;Cheque por Carta;19.75;284.35;0.0;0.0;0
842;Feminino;0.0;Sim;Sim;12.0;Sim;Não;Não;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;1 Ano;Não;Transferência Bancária (Automática);19.8;229.6;0.0;0.0;1
3532;Feminino;0.0;Não;Não;-83.0;Sim;Não;DSL;Não;Não;Sim;Não;Não;Sim;Mensal;Sim;Cheque Eletrônico;59.45;892.65;;1.0;
2998;Masculino;0.0;Não;Não;2.0;Sim;Não;Fibra óptica;Não;Sim;Não;Não;Não;Não;;Sim;Cheque Eletrônico;74.75;144.8;0.0;0.0;0
3365;;0.0;Não;;19.0;;Não;Não;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;Sem serviço de internet;2 Anos;Não;Cheque por Carta;19.65;358.15;1.0;0.0;0
3566;Feminino;0.0;Não;Sim;53.0;Sim;Sim;DSL;Não;Sim;Sim;Sim;Sim;Sim;1 Ano;Sim;Cheque Eletrônico;168.0;4449.75;;0.0;0
5048;Feminino;1.0;Sim;Não;54.0;Sim;Não;Fibra óptica;Não;;Sim;Sim;Sim;Sim;1 Ano;Sim;Cheque Eletrônico;99.1;5437.1;3.0;0.0;0
6299;Feminino;0.0;Não;Não;52.0;Sim;Sim;DSL;Não;Não;Sim;Sim;Sim;Sim;2 Anos;Sim;Transferência Bancária (Automática);80.95;4233.95;0.0;0.0;0
